Step,Accuracy,Macro Accuracy,Macro-F1 Score,0 F1,1 F1,2 F1
1.0,0.4166666666666667,0.4166666666666667,0.3487654320987654,0.5185185185185185,0.4166666666666667,0.1111111111111111
2.0,0.3958333333333333,0.3958333333333333,0.38219696969696976,0.4375,0.40909090909090917,0.3
4.0,0.4375,0.4375,0.38790593505039195,0.5531914893617021,0.39999999999999997,0.21052631578947367
2.0,0.4166666666666667,0.4166666666666667,0.4138888888888889,0.375,0.4166666666666667,0.45
8.0,0.3333333333333333,0.3333333333333333,0.3367647058823529,0.23529411764705882,0.39999999999999997,0.375
8.0,0.375,0.375,0.32153846153846155,0.1,0.38461538461538464,0.48
10.0,0.4583333333333333,0.4583333333333333,0.41648745519713265,0.5161290322580646,0.5333333333333333,0.2
0.0,0.3958333333333333,0.3958333333333333,0.39824849480021896,0.41379310344827586,0.380952380952381,0.39999999999999997
6.0,0.375,0.375,0.3253968253968254,0.38888888888888884,0.1111111111111111,0.4761904761904762
2.0,0.375,0.375,0.3755965005302227,0.4375,0.34146341463414637,0.34782608695652173
5.0,0.4375,0.4375,0.41944444444444445,0.375,0.3333333333333333,0.5499999999999999
0.0,0.2916666666666667,0.2916666666666667,0.2892036124794745,0.2857142857142857,0.375,0.20689655172413793
4.0,0.4166666666666667,0.4166666666666667,0.36568371282816975,0.5531914893617021,0.3333333333333333,0.21052631578947367
4.0,0.4375,0.4375,0.4282828282828283,0.48484848484848486,0.5142857142857142,0.28571428571428575
3.0,0.375,0.375,0.33853358381660276,0.18181818181818182,0.38095238095238093,0.4528301886792453
0.0,0.3958333333333333,0.3958333333333333,0.39740259740259737,0.42857142857142855,0.39999999999999997,0.3636363636363636
2.0,0.3958333333333333,0.3958333333333333,0.3930183056619838,0.2962962962962963,0.4827586206896552,0.4
2.0,0.4583333333333333,0.4583333333333333,0.4440955869527297,0.48979591836734687,0.38095238095238093,0.4615384615384615
2.0,0.4166666666666667,0.4166666666666667,0.41627973281199093,0.42424242424242425,0.38709677419354843,0.4375
5.0,0.3958333333333333,0.3958333333333333,0.38545764489902967,0.39024390243902435,0.5161290322580646,0.25
10.0,0.4166666666666667,0.4166666666666667,0.38725028058361394,0.32,0.2962962962962963,0.5454545454545454
5.0,0.3125,0.3125,0.30303030303030304,0.4444444444444445,0.2222222222222222,0.24242424242424243
10.0,0.4166666666666667,0.4166666666666667,0.38888888888888884,0.5,0.16666666666666666,0.5
6.0,0.375,0.375,0.37815126050420167,0.411764705882353,0.42857142857142855,0.29411764705882354
0.0,0.4166666666666667,0.4166666666666667,0.410641453466815,0.38709677419354843,0.3448275862068966,0.5
5.0,0.4166666666666667,0.4166666666666667,0.3962569213732004,0.5116279069767441,0.32,0.35714285714285715
5.0,0.3125,0.3125,0.3012820512820513,0.15384615384615385,0.39999999999999997,0.35000000000000003
7.0,0.4791666666666667,0.4791666666666667,0.4650494874513962,0.375,0.43478260869565216,0.5853658536585366
0.0,0.3958333333333333,0.3958333333333333,0.3926406926406926,0.35714285714285715,0.45714285714285713,0.3636363636363636
7.0,0.4791666666666667,0.4791666666666667,0.48141321044546853,0.6000000000000001,0.45714285714285713,0.38709677419354843
1.0,0.3958333333333333,0.3958333333333333,0.3887366629302113,0.35714285714285715,0.4864864864864864,0.3225806451612903
6.0,0.3333333333333333,0.3333333333333333,0.3409244264507422,0.2631578947368421,0.38461538461538464,0.375
2.0,0.375,0.375,0.33719806763285026,0.3333333333333333,0.2,0.47826086956521735
0.0,0.375,0.375,0.33756613756613757,0.19047619047619047,0.4888888888888889,0.3333333333333333
4.0,0.4166666666666667,0.4166666666666667,0.3950946232151397,0.411764705882353,0.2857142857142857,0.48780487804878053
5.0,0.4375,0.4375,0.3924748979366656,0.3333333333333333,0.3157894736842105,0.5283018867924528
8.0,0.4791666666666667,0.4791666666666667,0.4580771629689031,0.3333333333333333,0.4827586206896552,0.5581395348837209
6.0,0.375,0.375,0.30719656283566055,0.28571428571428575,0.10526315789473684,0.5306122448979591
0.0,0.5,0.5,0.49664235982367244,0.45161290322580644,0.5555555555555556,0.4827586206896552
1.0,0.2708333333333333,0.2708333333333333,0.2465192465192465,0.37837837837837834,0.09090909090909091,0.27027027027027023
1.0,0.5,0.5,0.4771873322597961,0.5652173913043479,0.34782608695652173,0.5185185185185185
10.0,0.375,0.375,0.37160017160017156,0.45714285714285713,0.3333333333333333,0.3243243243243243
1.0,0.3958333333333333,0.3958333333333333,0.3547964113181504,0.17391304347826086,0.35714285714285715,0.5333333333333333
5.0,0.4375,0.4375,0.4362519201228878,0.45714285714285713,0.39999999999999997,0.45161290322580644
5.0,0.3958333333333333,0.3958333333333333,0.3259968102073365,0.36363636363636365,0.10526315789473684,0.509090909090909
3.0,0.4375,0.4375,0.37969924812030076,0.21052631578947367,0.35714285714285715,0.5714285714285714
3.0,0.375,0.375,0.34668524323696737,0.41379310344827586,0.18181818181818182,0.4444444444444445
1.0,0.3125,0.3125,0.24050024050024046,0.18181818181818182,0.1111111111111111,0.4285714285714285
8.0,0.4583333333333333,0.4583333333333333,0.45302287581699346,0.4375,0.5882352941176471,0.3333333333333333
6.0,0.3125,0.3125,0.29259820639130985,0.46153846153846156,0.3448275862068966,0.07142857142857144
4.0,0.4583333333333333,0.4583333333333333,0.46061923992958476,0.4324324324324324,0.4666666666666667,0.4827586206896552
9.0,0.4166666666666667,0.4166666666666667,0.4148148148148148,0.4444444444444445,0.39999999999999997,0.39999999999999997
0.0,0.5625,0.5625,0.549159891598916,0.5333333333333333,0.6341463414634146,0.4800000000000001
3.0,0.4166666666666667,0.4166666666666667,0.355889724310777,0.28571428571428575,0.21052631578947367,0.5714285714285714
9.0,0.4583333333333333,0.4583333333333333,0.43527693517582283,0.5116279069767441,0.5333333333333333,0.26086956521739124
2.0,0.5,0.5,0.49164724164724166,0.5128205128205128,0.5454545454545455,0.4166666666666667
5.0,0.5208333333333334,0.5208333333333334,0.5196408529741863,0.48484848484848486,0.5555555555555556,0.5185185185185185
9.0,0.5208333333333334,0.5208333333333334,0.5226177233963664,0.5161290322580646,0.5517241379310345,0.5
4.0,0.2916666666666667,0.2916666666666667,0.26236044657097285,0.3181818181818182,0.3636363636363636,0.10526315789473684
2.0,0.375,0.375,0.3750615763546798,0.34285714285714286,0.4375,0.3448275862068966
6.0,0.4583333333333333,0.4583333333333333,0.4444444444444444,0.5,0.3333333333333333,0.5
4.0,0.4166666666666667,0.4166666666666667,0.4187223276407337,0.45161290322580644,0.45161290322580644,0.35294117647058826
3.0,0.4166666666666667,0.4166666666666667,0.4062607499140007,0.3333333333333333,0.411764705882353,0.47368421052631576
7.0,0.3541666666666667,0.3541666666666667,0.34074074074074073,0.5555555555555556,0.26666666666666666,0.19999999999999998
10.0,0.4375,0.4375,0.42351940457203613,0.5263157894736842,0.42424242424242425,0.32
2.0,0.3333333333333333,0.3333333333333333,0.3166313184870979,0.43902439024390244,0.26086956521739124,0.25
0.0,0.4166666666666667,0.4166666666666667,0.4118629908103592,0.42857142857142855,0.47368421052631576,0.3333333333333333
0.0,0.4583333333333333,0.4583333333333333,0.4472502805836139,0.2962962962962963,0.5454545454545455,0.5
2.0,0.3958333333333333,0.3958333333333333,0.39681372549019606,0.35294117647058826,0.4375,0.39999999999999997
4.0,0.4375,0.4375,0.42940685045948196,0.5263157894736842,0.42857142857142855,0.3333333333333333
0.0,0.4583333333333333,0.4583333333333333,0.4565826330532213,0.5294117647058824,0.411764705882353,0.42857142857142855
5.0,0.4375,0.4375,0.41461794019933557,0.5581395348837209,0.39999999999999997,0.28571428571428575
